phrase_id,balise_lieu_obj,balise_lieu_loc,balise_act,balise_doc,balise_perc,balise_tps,balise_dyn,phrase
287,,,,,aboutirait au Boulevard circulaire,,aboutirait au Boulevard circulaire,Cette voie aboutirait au Boulevard circulaire vers l’extrémité du Boulevard Malesherbes ou vers la Porte Maillot sans aucun recoupement. 
288,,,,,"l‘0péra, de la Madeleine et des Champs Elysées,",,"l‘0péra, de la Madeleine et des Champs Elysées,","Les quartiers de l‘0péra, de la Madeleine et des Champs Elysées, qui sont les plus intéressés à ce mode de transport peont donc placés dans les meilleures conditions ; "
289,,,,,gagner le Bourget à toute allure.,,gagner le Bourget à toute allure.,il ne faudra que quelques minutes à une auto pour gagner le Bourget à toute allure. 
290,,,,,"l’autoroute Saint-Cloud-Rooquenoourt-Trappes , et oela par un parcours qui permettre aux voyageurs venant d’Afrique ou d Amérique d a river dans la Capitale en traversant un des plus beaux paysages de la région parisienne.",,"l’autoroute Saint-Cloud-Rooquenoourt-Trappes , et oela par un parcours qui permettre aux voyageurs venant d’Afrique ou d Amérique d a river dans la Capitale en traversant un des plus beaux paysages de la région parisienne.","L’aéroport de Trappes sera en liaison directe avec l’autoroute Saint-Cloud-Rooquenoourt-Trappes , et oela par un parcours qui permettre aux voyageurs venant d’Afrique ou d Amérique d a river dans la Capitale en traversant un des plus beaux paysages de la région parisienne. "
291,,,,,La création d'un certain nombre de petite aérodromes locaux,,La création d'un certain nombre de petite aérodromes locaux,"La création d'un certain nombre de petite aérodromes locaux est envisagée, lie seront, pour les avions, oe que les garages sont actuellement pour les automobiles, chacun d’eux disposerait d’une surface d’environ 50 hectares* "
292,,,,,s’élèveront,,s’élèveront,Ces différents aérodromes auront pour conséquence des servitudes imposées à la hauteur des construotiona qui s’élèveront à leur proximité» 
293,,,,au programme même du présent projet,Ces servitudes n’ont encore pu être indiquéesau programme même du présent projet.,,Ces servitudes n’ont encore pu être indiquéesau programme même du présent projet.,Ces servitudes n’ont encore pu être indiquéesau programme même du présent projet. 
295,,,,,"d’aménagement des rives de la Seine, des rivières et des canaux",,"d’aménagement des rives de la Seine, des rivières et des canaux","Les services de la Navigation ont fait connaître 1 enrs prévisions d’aménagement des rives de la Seine, des rivières et des canaux pour une période aussi lointaine qu’il était possible de le prévoir. "
296,,,,,l’aménagement général,,l’aménagement général,La coordination de ces projets avec l’aménagement général de la région parisienne a été faite par les Services inté-résséa dans chaque département. 
297,,,,,n’ont pu donner lieu aux transformations,,n’ont pu donner lieu aux transformations,"Les chemins de fer n’ont pu donner lieu aux transformations qui, depuis longue date, étaient envisagées par les théoriciens de l’urbanisme, notamment en oe qui concerne le transport des grandes gares à la périphérie. "
298,,,,,"un avenir prochain,",,"un avenir prochain,","Des faite nouveaux se sont produits l’influence de l’automobile aura, dans un avenir prochain, des conséquenoes de l’importance desquelles on ne se rend pas encore exactement compte. "
300,,,,,jusqu’à ce jour,,jusqu’à ce jour,"Rien de précis, jusqu’à ce jour n’a pu être formulé à ce sujet. "
301,,,,,leurs réalisations,,leurs réalisations,Les compagnies de chemin de fer ont été invitées à faire connaître tous les projets intéressant la région parisienne afin qu’il y ait concordance absolue entre leurs réalisations et les prévisions des Urbanistes. 
303,,,,,a été réservée,,a été réservée,"Le tracé des lignes à haute tension a donné lieu à des prévisions de lignes nouvelles et à des servitudes concernant les terrains dominés par ces lignes, et, dans certains cas, l’utilisation éventuelle des terrains ainsi grevés de servitudes a été réservée en vue d’un usage public. "
305,,,,,l'aménagement,,l'aménagement,Un projet le l'ampleur de l'aménagement et de 1‘organ18a-t ion de la région parle lenne n’s de valeur que et 1es moyene a application sont bien adaptée à leur fonction. 
306,,,,de la loi de 1919-1924</dyn,Lee applications récentesde la loi de 1919-1924,,,"Lee applications récentesde la loi de 1919-1924> ont mie en évidence certaines dispoeitions défavorables, tantôt aux propriétaires, tantôt & la collectivité. "
307,,,,de loi,Le projetde loiannexé au présent projet,,Le projetde loiannexé au présent projet,Le projetde loiannexé au présent projet contient des dispositions destinées à remédier à ces inconvénients. 
308,,,,"La Loi de 1841, complétée en 1919",d’expropriation,,d’expropriation,"La Loi de 1841, complétée en 1919, donne à la collectivité le droit d’expropriation pour tous les terrains situés en dehors des emprises des voles publiques en conséquence de la plus-value résultant de l’exécution des travaux. "
309,,,,,est,,est,"Ce système nécessite de gros capitaux, mais il assure à la collectivité le remboursement des dépenses s’il est rapidement conduit et les travaux exécutés avec célérité. "
310,,,,,"l’inconvénient, pour les propriétaires du fonds,",,"l’inconvénient, pour les propriétaires du fonds,","Il a l’inconvénient, pour les propriétaires du fonds, de les priver d’une, plus-value éventuelle. "
311,,,,,Cette privation d'un bénéfice possible,,Cette privation d'un bénéfice possible,Cette privation d'un bénéfice possible est un obstacle moral dont il y a lieu de tenir compte. 
312,,,,,l’opération,,l’opération,"Il apparaît logique, toutes dépenses de toutes natures étant amorties, que la plus-value des terrains revienne aux propriétaires du fonde qui consentiraient à courir les risques de l’opération par leur participation, soit en terrain, soit en terrain et capitaux réunis. "
313,,,,,d’obtenir ce résultat.,,d’obtenir ce résultat.,"L’Association Syndicale des Proprié taires autorisé», avea participation éventuelle de la colleoti vité, semble devoir permettre d’obtenir ce résultat. "
314,,,,que le plan d'aménagement affecte à la construction,la construction.,,la construction.,"D’autre part, l'exprérience montre que l’application des plans de villes est très fréquemment contrariée par la forme dé-.fectueuse des parcelles de terrain de cultureque le plan d'aménagement affecte à la construction. "
315,,,,des plans d’aménagement et des constructions,qu'un remembrement de la propriété rurale,,qu'un remembrement de la propriété rurale,"Depuis de longues années, on a constaté qu'un remembrement de la propriété rurale dans un but d’aménagement urbain était indispensable en vue de faciliter 1' applicationdes plans d’aménagement et des constructions. "
316,,,,une loi spéciale,les régions libérées,,les régions libérées,Ce procédé a déjà été pratiqué en France dans les régions libérées par l'application d’une loi spéciale. 
317,,,,des lois 1 ocal,a pu le réaliser,,a pu le réaliser,"Il a été intégralement appliqué aux villes nouvelles du Maroc et récemment à Metz, la Municipalité a pu le réaliser graoe aux dispositionsdes lois 1 ocales. "
318,,,,de loi annexée au présent projet</dyn,C'est dans oet esprit que la propositionde loi annexée au présent projet,,,C'est dans oet esprit que la propositionde loi annexée au présent projet> a été préparée par le rapporteur général du Comité en collaboration avec les services administratifs du Département de la Seine. 
319,,,,"des lois existantes sur les associations syndicales,",l’expropriation,,l’expropriation,"Elle est tenue dans le cadredes lois existantes sur les associations syndicales,de la loi de 1841 sur l’expropriation ravisée en 1919 en étendant à la région parisienne l’esprit de 1’ article de la loi du 4 Mars 1919 sur le remembrement dans les réglons libérées. "
320,,,,de la loi sur l’aménagement de la région,"l’aménagement de la régionparisienne,",,"l’aménagement de la régionparisienne,","Ces propositions n’ont aucun caractère exceptionnel et pourraient etre distraitesde la loi sur l’aménagement de la régionparisienne, pour etre introduites dans la loi sur les plans régionaux où elles trouveraient des applications aussi urgentes et aussi nécessaires à toutes les villes de France que dans la région parisienne. "
